WGT,RACE,NETWORTH
11235.1351020000,1,     10400.00
11314.6938870000,1,      6000.00
 1485.7569304000,1,  14761114.00
 1606.1167341000,1,  14849314.00
 1669.3813459000,1,  14902104.00
 1613.2667940000,1,  14912104.00
 1517.2682867000,1,  14831104.00
  447.0381522500,1,  18050000.00
  451.7027681800,1,  14550000.00
  481.4695171600,1,  18050000.00
  453.4419861100,1,  16550000.00
  447.0123397200,1,  15180000.00
   46.0172634340,1, 157838000.00
   46.4278122130,1, 164233000.00
   46.7930014520,1, 160947000.00
   47.7388243530,1, 164327000.00
   46.2767279430,1, 157583000.00
 3021.1101797000,4,    727620.00
 3047.9932065000,4,    729510.00
 3156.4850607000,4,    728520.00
 3159.0699010000,4,    728520.00
 3228.3092536000,4,    728520.00
 6868.2860269000,1,   1323000.00
 6890.7769814000,1,   1323000.00
 7424.6446727000,1,   1323100.00
 7078.5605141000,1,   1323000.00
 7538.1012019000,1,   1323000.00
 6991.8274627000,2,     77990.00
 6785.6975136000,2,    106190.00
 6817.3926426000,2,    106090.00
 6830.9715601000,2,     96290.00
 6746.8262191000,2,     75390.00
 5963.8726590000,3,    373800.00
 6001.3746992000,3,    373800.00
 5986.5521990000,3,    396900.00
 6006.0223177000,3,    368480.00
 5985.5462196000,3,    377900.00
 7422.1666278000,1,     40900.00
 7315.7975072000,1,     64900.00
 7397.3741444000,1,     47900.00
 7309.7547449000,1,     43900.00
 7374.4666769000,1,     48900.00
   38.7982866130,1,  20679000.00
   40.8491321090,1,  20665000.00
   42.4812960630,1,  21415900.00
   45.8404624500,1,  22422000.00
   39.6104259210,1,  21189000.00
13270.5934050000,1,   1049700.00
13916.5305150000,1,   1049700.00
15087.6663170000,1,   1049700.00
13731.0800990000,1,   1049700.00
15323.5106580000,1,   1049600.00
 5921.3134769000,2,     32505.00
 5899.3886159000,2,     32610.00
 5935.2302927000,2,     32610.00
 5978.2747378000,2,     32705.00
 5941.8059178000,2,     32805.00
13723.1484840000,1,     35001.00
13209.3692740000,1,     43001.00
13050.3239090000,1,     20001.00
13225.2785020000,1,     27001.00
12881.6546520000,1,     34001.00
 1328.8875656000,2,    -31570.00
 1338.3441222000,2,    -16570.00
 1320.2912856000,2,    -16670.00
 1347.9571308000,2,    -34470.00
 1320.2463513000,2,    -20680.00
 5685.0055376000,1,   1025501.00
 5704.4489002000,1,   1023501.00
 6145.1120326000,1,   1027501.00
 5858.3907006000,1,   1025101.00
 6237.7993275000,1,   1025701.00
 2477.6167919000,3,     63530.00
 2504.6357225000,3,     64020.00
 2498.1542213000,3,     63610.00
 2501.7442850000,3,     63150.00
 2504.7065088000,3,     64490.00
 5894.5670035000,1,    659000.00
 5910.8106284000,1,    659000.00
 6370.3870938000,1,    660000.00
 6066.6919956000,1,    659000.00
 6465.1103435000,1,    660000.00
21715.1161710000,1,     20940.00
21408.0743240000,1,     21080.00
21596.0515870000,1,     21050.00
21577.0248720000,1,     20980.00
21363.3014240000,1,     21100.00
 2356.5204757000,1,     11060.00
 2397.5296889000,1,     11940.00
 2367.2121575000,1,     13950.00
 2380.3590216000,1,      4500.00
 2372.9353007000,1,     21010.00
 4584.7699386000,3,      5210.00
 4485.3330560000,3,      5250.00
 4518.3491936000,3,      5060.00
 4516.9972858000,3,      5150.00
 4465.7948544000,3,      5360.00
 8598.4192298000,1,   1339720.00
10001.3332170000,1,   2383940.00
 7164.7642302000,1,   1472940.00
 8580.5809571000,1,   2252290.00
 9433.8706505000,1,   1096180.00
 7425.1393699000,1,   2333100.00
 7723.6441550000,1,   2259130.00
 7118.3587612000,1,   2259900.00
 7309.1880810000,1,   2260000.00
 7282.1689125000,1,   2311100.00
 5594.7669533000,1,     28250.00
 5541.4990657000,1,     29250.00
 5386.7248159000,1,     29250.00
 5706.9878257000,5,     29250.00
 5461.5733416000,1,     29250.00
 5755.8363093000,1,    412400.00
 5775.5219211000,1,    412500.00
 6221.6753754000,1,    414500.00
 5931.3817174000,1,    413400.00
 6315.5174822000,1,    413400.00
 8509.6247674000,1,   1163320.00
 8536.8220773000,1,   1150320.00
 9193.6007701000,1,   1151320.00
 8761.6961997000,1,   1145320.00
 9335.9133182000,1,   1157320.00
 4993.1969161000,3,       300.00
 5011.8533303000,3,       300.00
 4974.0963668000,3,       300.00
 4958.6260504000,3,       300.00
 4989.6570696000,3,       300.00
  576.6068044700,1,   1908000.00
  616.4505678100,1,   1908000.00
  563.5097023600,1,   1908000.00
  577.3674923100,1,   1909000.00
  567.2938385200,1,   1909000.00
13734.4260410000,1,     35500.00
13892.1182790000,1,     33790.00
13806.8933970000,1,     34840.00
13755.9409380000,1,     34700.00
13862.0515570000,1,     32980.00
   46.6887003020,1,  99614000.00
   47.1964998090,1,  74650000.00
   47.6768918710,1,  96556000.00
   48.6683079800,1,  69416000.00
   46.9791714040,1,  87810000.00
 1646.6691820000,3,     40770.00
 1646.0974411000,3,     27670.00
 1650.8051800000,3,     40770.00
 1644.9353827000,3,     28870.00
 1650.4963065000,3,     25970.00
 1477.1821138000,2,      9610.00
 1490.5618640000,2,      9610.00
 1454.0941682000,2,      9605.00
 1476.2762016000,2,      9710.00
 1461.7045748000,2,      9610.00
 7629.9802036000,1,   2853000.00
 8975.7176774000,1,   2833000.00
 6435.2165528000,1,   2862000.00
 7699.8560702000,1,   2848000.00
 6936.7735342000,1,   2846100.00
 4568.9584910000,1,   3052000.00
 5010.9478447000,1,   3052000.00
 5434.5335796000,1,   3052000.00
 4872.3065921000,1,   3052000.00
 4709.8547020000,1,   3052000.00
10165.6015380000,3,     14201.00
10163.5727690000,3,     15501.00
10186.1916580000,3,     10001.00
10167.2626500000,3,     15601.00
10191.1896180000,3,      6001.00
 5456.5333266000,2,     41100.00
 5381.1212478000,2,     40100.00
 5405.9311796000,2,     40100.00
 5477.1995642000,2,     39100.00
 5356.5842415000,2,     40100.00
 1442.0470096000,2,     -3000.00
 1429.0494287000,2,     -5200.00
 1427.5496839000,2,     -5600.00
 1453.2172161000,2,     -2600.00
 1424.5568437000,2,     -2300.00
  804.0043734300,2,     72500.00
  831.6735308800,2,     72200.00
  802.5019599000,2,     72400.00
  813.4812211500,2,     72400.00
  818.9120418200,2,     70900.00
 6467.6906873000,1,   2825200.00
 7617.9419893000,1,   2825300.00
 5454.8707773000,1,   2825200.00
 6539.2093330000,1,   2826200.00
 5883.2893353000,1,   2825200.00
 1809.9002331000,1,   2245640.00
 2131.7832977000,1,   2245540.00
 1526.4755797000,1,   2245630.00
 1829.9138082000,1,   2243630.00
 1646.3630149000,1,   2247730.00
 7647.4126815000,1,    656400.00
 7678.6136660000,1,    682300.00
 8268.0017827000,1,    613400.00
 7892.0818339000,1,    622300.00
 8396.6746736000,1,    638800.00
 3630.2994872000,3,     10250.00
 3633.4694027000,3,     11050.00
 3621.1079219000,3,     16050.00
 3630.9064621000,3,     13250.00
 3620.3524412000,3,     10150.00
 3243.1385636000,1,   3029500.00
 3430.6148799000,1,   3104850.00
 3081.8141588000,1,   2154700.00
 3188.1663309000,1,   2542750.00
 3193.2406884000,1,   2841250.00
 2281.4489292000,4,     84700.00
 2238.9492631000,4,     79500.00
 2279.7178626000,4,     84200.00
 2284.5529939000,4,     79100.00
 2249.5857034000,4,     80900.00
   50.2343128480,1,  50894000.00
   49.0646579090,1,  36144000.00
   50.3362071810,1,  40983000.00
   49.7702613440,1,  43585000.00
   50.0778569230,1,  27231000.00
 7433.6091476000,1,   2747700.00
 8751.7310807000,1,   2752300.00
 6270.4428058000,1,   2754700.00
 7511.7200703000,1,   2750900.00
 6761.0327064000,1,   2755600.00
  125.2105107300,1,  18415400.00
  131.3972743100,1,  18096400.00
  137.6995461300,1,  19207400.00
  131.5867330200,1,  19120400.00
  127.4734399700,1,  19639400.00
10893.9537370000,1,   1475300.00
11348.7845600000,1,   1478000.00
10296.9413430000,1,   1478600.00
10737.7297370000,1,   1476500.00
10689.4963580000,1,   1477700.00
 8351.1021654000,1,   1476100.00
 8379.8273437000,1,   1325000.00
 9027.4098155000,1,   1408000.00
 8336.8592659000,1,   1586000.00
 9162.7874200000,1,   1349800.00
 3450.1284811000,3,      3000.00
 3478.2960484000,3,      3000.00
 3477.2762846000,3,      4000.00
 3462.3248249000,3,      3000.00
 3480.5461125000,3,      4000.00
 1416.3678894000,4,     33500.00
 1423.6877430000,4,     96000.00
 1403.2329460000,4,     53000.00
 1421.7322835000,4,     50000.00
 1390.4238208000,4,     36300.00
 3136.8644669000,2,      9630.00
 3165.2769847000,2,     11530.00
 3087.8361478000,2,     10530.00
 3134.9407205000,2,     10530.00
 3103.9971979000,2,     10520.00
 5689.1404776000,1,    866100.00
 5710.2777974000,1,    866100.00
 6146.6736122000,1,    866100.00
 5862.8873314000,1,    866100.00
 6241.5476340000,1,    867100.00
 3527.5945677000,4,    886320.00
 3561.9743691000,4,    842200.00
 3839.5233527000,4,    731970.00
 3693.1155387000,4,    927400.00
 3907.6162973000,4,    670120.00
 8149.6698495000,1,     -6300.00
 8119.4895931000,1,     -8000.00
 8162.1109975000,1,     -9000.00
 8089.0770267000,1,     -6100.00
 8149.2402234000,1,     -7300.00
 1434.1545855000,3,      9700.00
 1459.1123789000,3,      9800.00
 1440.6614351000,3,      9600.00
 1448.6624840000,3,      9700.00
 1444.1444823000,3,      9600.00
 4638.1320235000,3,      7760.00
 4596.4071793000,3,    -12830.00
 4613.1095698000,3,    -15080.00
 4624.5786556000,3,      -140.00
 4701.8653280000,3,     10520.00
 1600.2482838000,2,     -9200.00
 1611.6358825000,2,     -5700.00
 1589.8966312000,2,    -13500.00
 1623.2118810000,2,     -5500.00
 1589.8425212000,2,     -5500.00
  301.2312007900,1,   2752000.00
  320.8039429600,1,   2753000.00
  293.8987316800,1,   2752000.00
  300.5295736400,1,   2643000.00
  292.6230378600,1,   2829000.00
 6216.4218241000,1,   2339100.00
 7312.8429915000,1,   2339000.00
 5243.0045104000,1,   2338000.00
 6273.3522290000,1,   2338000.00
 5651.6411886000,1,   2339100.00
 1460.8054851000,4,   5732900.00
 1589.8516000000,4,   5734000.00
 1727.7251216000,4,   5732700.00
 1530.5215697000,4,   5733400.00
 1493.2885524000,4,   5732000.00
 1720.2386483000,4,   5778000.00
 1832.9403111000,4,   5810000.00
 1912.0768337000,4,   5789000.00
 1838.0468295000,4,   5788000.00
 1732.4867609000,4,   5775000.00
  485.9120547500,4,   2664167.00
  529.2658033600,4,   2668417.00
  574.8758760300,4,   2664517.00
  509.8516120600,4,   2665117.00
  496.8479598800,4,   2674417.00
   83.5870365830,1,  43548800.00
   82.4263824270,1,  43334400.00
   81.7008875520,1,  42488800.00
   82.7662496640,1,  43748700.00
   84.9265917920,1,  43106300.00
14194.8035680000,1,    198550.00
13449.9626120000,1,    192250.00
13705.2537860000,1,    186950.00
13523.2281620000,1,    208450.00
13580.1145670000,1,    188850.00
 9105.4662594000,4,     19200.00
 9034.2614781000,4,     26700.00
 9126.0945501000,4,     23500.00
 9308.9492576000,4,     15000.00
 9150.5303163000,4,     42600.00
  678.8693074700,4,  65472100.00
  671.8323703600,4,  63820190.00
  619.9533487800,4,  62561850.00
  691.5135948000,4,  67029390.00
  671.7729155700,4,  63951200.00
  811.8447732100,1,   4054000.00
  831.1179103900,1,   4128000.00
  862.9298325200,1,   4055000.00
  831.5799841900,1,   4060000.00
  826.0355979500,1,   4043000.00
 8292.5480131000,1,    191200.00
 7873.3218703000,1,    187200.00
 7924.7514910000,1,    178200.00
 8017.3033223000,1,    164600.00
 7838.0311477000,1,    173200.00
 3109.1213333000,3,     21090.00
 3114.7337096000,3,     22550.00
 3126.0520060000,3,     21700.00
 3133.8239781000,3,     21750.00
 3119.3984196000,3,     21760.00
10613.8573090000,1,   -128530.00
10416.1384880000,1,   -138300.00
10605.8039650000,1,   -137510.00
10628.2981750000,1,   -161310.00
10465.6218050000,1,   -154800.00
 3936.7428187000,1,   2988500.00
 4033.9753246000,1,   2987300.00
 3653.3429549000,1,   2987700.00
 3775.0015551000,1,   2987700.00
 3871.9509663000,1,   2990700.00
22400.9249030000,1,     13400.00
22084.1860330000,1,     14400.00
22278.1000100000,1,     13400.00
22258.4723920000,1,     13400.00
22037.9991110000,1,     13400.00
 6505.3515018000,1,      6420.00
 6687.7649540000,1,      6420.00
 6597.3248244000,1,      6420.00
 6668.3038030000,1,      6420.00
 6630.1143991000,1,      6420.00
   62.0480963140,1,  70589000.00
   62.7420041340,1,  68750000.00
   63.0448249740,1,  68309000.00
   64.3831455560,1,  68751000.00
   62.6689997550,1,  68150000.00
 2885.8972917000,1,  10112900.00
 3058.3846232000,1,  10144400.00
 3153.3401493000,1,   9133900.00
 3031.9876021000,1,   8262400.00
 2907.3317254000,1,   8799400.00
 7201.1116255000,3,      9620.00
 7214.1105868000,3,      9610.00
 7240.3251687000,3,     10000.00
 7258.3260225000,3,     11000.00
 7224.9146352000,3,     10000.00
11898.6269910000,1,    754600.00
11947.4656100000,1,    786000.00
12864.7458390000,1,    728600.00
12272.6378040000,1,    776000.00
13060.4198530000,1,    747600.00
   49.1213073190,1,  31265000.00
   48.1450488480,1,  30362000.00
   48.2538742370,1,  29612000.00
   48.8234472910,1,  31506000.00
   49.9557323840,1,  29682000.00
 3689.6349156000,2,     22800.00
 3654.5058281000,2,     17410.00
 3552.4353610000,2,     22700.00
 3763.6422966000,2,     22500.00
 3601.7964400000,2,     17920.00
  425.3255447300,1,  13254400.00
  450.0332914200,1,  13259400.00
  468.3204543700,1,  13268400.00
  451.0519527600,1,  18406800.00
  434.1791928900,1,  13251400.00
 1773.8705621000,2,    184420.00
 1691.7565821000,2,    184330.00
 1749.0496265000,2,    184820.00
 1704.0802790000,2,    180920.00
 1726.2524266000,2,    183620.00
 9263.7418419000,1,    445000.00
 8714.4030463000,1,    325000.00
 8900.4710610000,1,    529000.00
 8732.2770664000,1,    322000.00
 8726.6749823000,1,    388000.00
10563.2194510000,1,    153350.00
10634.4021370000,1,    150290.00
10620.6881800000,1,    152450.00
10649.1934860000,1,    150270.00
10629.1206710000,1,    153270.00
 6305.8766458000,3,     32900.00
 6169.1115030000,3,     32800.00
 6214.5217840000,3,     32800.00
 6212.6623746000,3,     32800.00
 6142.2387284000,3,     32900.00
   60.2863553480,1, 107672000.00
   59.2516318140,1, 120685000.00
   60.9847933410,1, 151030000.00
   60.8957501230,1, 165796600.00
   59.6283864790,1, 117711000.00
 7611.5891333000,1,   3782100.00
 7981.2375996000,1,   3782100.00
 8189.5271722000,1,   3782100.00
 7876.7368309000,1,   3782000.00
 7842.0570505000,1,   3782000.00
 8219.7776462000,1,   1275500.00
 8247.7664119000,1,   1275500.00
 8883.0054551000,1,   1276500.00
 8470.4057591000,1,   1275500.00
 9020.9067617000,1,   1277500.00
 1705.5961512000,2,     89361.00
 1755.0931800000,2,    214650.00
 1749.5165038000,2,     81510.00
 1762.1208129000,2,    163690.00
 1756.6909328000,2,    216870.00
 5928.7190586000,1,     30200.00
 5904.0655206000,1,     25000.00
 5819.1028721000,1,     34500.00
 5989.1233082000,1,     27200.00
 5830.9668405000,1,     24800.00
 2524.0879371000,1,    410640.00
 2434.7273723000,1,    409530.00
 2448.0318971000,1,    409530.00
 2542.8018416000,1,    410930.00
 2474.6937788000,1,    410640.00
 4979.8917922000,3,    250420.00
 4677.2998515000,3,    250620.00
 4695.3828615000,3,    254920.00
 4781.2996032000,3,    255520.00
 4593.7873678000,3,    251820.00
11067.6977260000,2,      1090.00
10541.1240870000,2,       670.00
10454.3336690000,2,      8880.00
11011.4185020000,2,      1890.00
10451.0421720000,2,     -4850.00
 4734.8263389000,4,    -25750.00
 4760.1450810000,4,    -25750.00
 4759.3775516000,4,    -25750.00
 4788.8774475000,4,    -25650.00
 4787.3369401000,4,    -25750.00
 2803.1847989000,3,      1681.00
 2742.3878644000,3,      1681.00
 2762.5743375000,3,      3181.00
 2761.7477644000,3,       -19.00
 2730.4419674000,3,      1481.00
 2145.6278652000,3,     18130.00
 2169.0263869000,3,     18030.00
 2163.4133762000,3,     17040.00
 2166.5223884000,3,     18030.00
 2169.0876882000,3,     18130.00
18291.2834940000,1,     57380.00
17388.1992950000,1,     55210.00
17171.0848580000,1,     55140.00
17821.4860510000,1,     54140.00
16996.9622280000,1,     57390.00
 9011.4054527000,2,      5900.00
 9054.8543527000,2,      5800.00
 8922.3128400000,2,      5900.00
 9064.9570322000,2,      5800.00
 8941.5541783000,2,      5900.00
 2717.0046986000,1,    269550.00
 2655.4800400000,1,    273460.00
 2615.9289696000,1,    266150.00
 2677.6487849000,1,    276660.00
 2597.2488150000,1,    275060.00
  475.3980510800,1,  15705000.00
  492.4938288300,1,  15704000.00
  524.5873449200,1,  15704500.00
  493.7660707500,1,  15704000.00
  475.8306880600,1,  15703140.00
 8457.3859133000,1,    572300.00
 8485.6724991000,1,    703100.00
 9138.1973630000,1,    680500.00
 8709.7479299000,1,    558900.00
 9277.2779181000,1,    583100.00
 2833.0638889000,1,   6683400.00
 3008.2101742000,1,   6676400.00
 3108.7253487000,1,   6683400.00
 2990.7936579000,1,   6691800.00
 2855.7606026000,1,   6691500.00
